Jeter Downs,BOS,14,39,4,6,1,0,1,4,0,0,1,21,0,1,0,downsje01
Dalton Guthrie,PHI,14,21,3,7,0,0,1,5,1,0,6,7,1,0,0,guthrda01
Adam Haseley,CHW,14,21,4,5,0,0,0,2,0,0,3,7,0,0,0,haselad01
Elier Hernandez,TEX,14,33,4,6,2,0,0,3,0,0,1,15,0,1,0,hernael02
Tom Murphy,SEA,14,33,9,10,2,0,1,1,0,0,8,13,0,0,0,murphto04
Dom Nunez,COL,14,33,3,4,1,0,0,2,0,0,6,10,0,2,0,nunezdo01
Nick Plummer,NYM,14,29,4,4,1,0,2,6,0,0,1,12,1,0,0,plummni01
Esteban Quiroz,CHC,14,40,3,11,0,0,0,3,1,1,4,9,2,0,0,quiroes01
Matt Davidson,TOT,13,34,3,5,0,0,2,3,0,1,3,13,0,0,0,davidma02
Alex Dickerson,ATL,13,33,3,4,0,0,1,2,0,0,3,9,0,0,0,dickeal01
Richie Martin,BAL,13,30,4,5,0,2,0,3,3,1,3,10,0,0,0,martiri01
Kevin Padlo,TOT,13,33,0,4,1,0,0,3,0,0,1,10,0,0,0,padloke01
Max Schrock,CIN,13,26,1,4,0,0,0,1,0,0,1,6,0,0,0,schroma01
Tim Beckham,MIN,12,25,1,2,0,0,0,1,0,0,0,9,0,0,0,beckhti01
Wynton Bernard,COL,12,42,9,12,1,0,0,3,3,1,0,8,0,0,0,bernawy01
Jaylin Davis,BOS,12,24,4,8,1,0,0,2,0,0,3,11,0,0,0,davisja03
Kelvin Gutierrez,BAL,12,28,2,4,1,0,0,3,1,0,4,8,0,0,0,gutieke01
Yonny Hernandez,ARI,12,24,2,2,0,0,0,0,2,0,2,4,0,0,0,hernayo02
Korey Lee,HOU,12,25,1,4,2,0,0,4,0,0,1,9,0,0,0,leeko01
Royce Lewis,MIN,12,40,5,12,4,0,2,5,0,0,1,5,0,0,0,lewisro02
Chad Wallach,LAA,12,35,3,5,1,0,1,4,0,0,4,9,0,0,0,wallach01
Brett Baty,NYM,11,38,4,7,0,0,2,5,0,0,2,8,1,0,0,batybr01
Will Brennan,CLE,11,42,6,15,1,1,1,8,2,1,2,4,1,0,1,brennwi02
Ivan Herrera,STL,11,18,0,2,0,0,0,1,0,0,2,8,0,1,0,herreiv01
Ender Inciarte,NYM,11,8,1,1,0,0,0,0,0,0,0,0,0,0,0,inciaen01
Bryce Johnson,SFG,11,18,1,2,0,0,0,2,0,0,1,7,0,0,0,johnsbr03
Lenyn Sosa,CHW,11,35,3,4,1,0,1,1,0,0,1,12,0,0,0,sosale01
Ji Hwan Bae,PIT,10,33,5,11,3,0,0,6,3,0,2,6,2,0,0,baeji01
Lucius Fox,WSN,10,25,2,2,0,0,0,2,1,0,1,9,0,0,0,foxlu01
Jose Godoy,TOT,10,20,3,1,0,0,0,1,0,0,2,9,0,0,0,godoyjo01
Terrance Gore,NYM,10,7,1,1,0,0,0,0,3,0,0,3,0,0,0,gorete01
Mark Kolozsvary,CIN,10,20,3,4,2,0,1,3,0,0,1,9,0,0,0,kolozma01
Cody Thomas,OAK,10,30,1,8,0,0,0,0,0,0,2,12,0,0,0,thomaco01
Maikel Garcia,KCR,9,22,1,7,1,0,0,2,0,0,1,5,0,0,0,garcima01
Monte Harrison,LAA,9,11,5,2,0,0,1,3,1,0,2,8,1,0,0,harrimo01
Simon Muzziotti,PHI,9,7,0,1,0,0,0,0,0,0,0,2,1,0,0,muzzisi01
Heliot Ramos,SFG,9,20,4,2,0,0,0,0,0,0,2,6,0,0,0,ramoshe02
Mike Siani,CIN,9,24,1,4,0,0,0,0,0,1,0,7,0,0,0,sianimi01
Ezequiel Tovar,COL,9,33,2,7,1,0,1,2,0,0,2,9,0,0,0,tovarez01
Bobby Bradley,CLE,8,17,1,2,0,0,0,0,0,0,0,9,0,0,0,bradlbo01
Vinny Capra,TOR,8,5,2,1,0,0,0,0,0,0,2,1,0,0,0,capravi01
Dustin Garneau,DET,8,10,1,3,1,0,0,1,0,0,1,4,0,0,0,garnedu01
Gosuke Katoh,TOR,8,7,2,1,1,0,0,0,0,0,3,1,0,0,0,katohgo01
Otto Lopez,TOR,8,9,0,6,0,0,0,3,0,1,1,1,0,0,0,lopezot01
Miles Mastrobuoni,TBR,8,16,1,3,0,0,0,0,1,0,1,6,0,0,0,mastrmi01
Mark Payton,CHW,8,21,3,3,0,0,0,1,0,0,4,4,0,0,0,paytoma01
Pedro Severino,MIL,8,18,0,4,2,0,0,1,0,0,3,7,0,0,0,severpe01
Dillon Thomas,LAA,8,11,1,1,0,0,0,0,0,0,2,6,1,0,0,thomadi01
Ryan Aguilar,LAA,7,22,2,3,1,0,0,2,0,0,2,14,1,1,0,aguilry01
Drew Ellis,TOT,7,16,2,3,1,0,0,1,0,0,1,7,0,0,0,ellisdr01
Luis Liberato,SDP,7,5,0,0,0,0,0,0,0,0,0,3,0,0,0,liberlu01
Chris Okey,CIN,7,12,3,2,0,0,0,0,0,0,0,5,1,0,0,okeych01
Carlos Perez,CHW,7,18,0,4,2,0,0,2,0,0,0,2,0,0,0,perezca03
Ford Proctor,SFG,7,18,3,2,0,0,1,6,0,0,2,3,0,2,0,proctfo01
Eguy Rosario,SDP,7,5,0,1,0,0,0,0,0,0,1,2,0,0,0,rosareg01
Travis Shaw,BOS,7,19,0,0,0,0,0,0,0,0,0,7,0,0,0,shawtr01
Yainer Diaz,HOU,6,8,0,1,1,0,0,1,0,0,1,2,0,0,0,diazya02
Brewer Hicklen,KCR,6,4,1,0,0,0,0,0,0,0,0,4,0,0,0,hicklbr01
Bryan Lavastida,CLE,6,12,0,1,0,0,0,0,0,0,3,4,0,0,0,lavasbr01
Zack Short,DET,6,9,2,0,0,0,0,2,1,0,2,5,0,2,0,shortza01
Steven Souza Jr.,SEA,6,19,0,3,0,0,0,1,0,0,0,8,0,0,0,souzast01
Jared Young,CHC,6,19,2,5,2,0,0,0,1,0,3,7,0,0,0,youngja02
Austin Allen,OAK,5,14,1,1,0,0,0,0,0,0,1,9,1,0,0,allenau01
Francisco Álvarez,NYM,5,12,3,2,1,0,1,1,0,0,2,4,0,0,0,alvarfr01
Rylan Bannon,TOT,5,14,0,2,0,0,0,0,0,0,0,5,1,0,0,bannory01
Dairon Blanco,KCR,5,7,1,2,0,0,0,2,1,0,0,4,0,0,0,blancda02
Brandon Dixon,SDP,5,14,1,3,1,0,0,1,0,0,0,5,0,0,0,dixonbr01
Alex Jackson,MIL,5,12,0,3,0,0,0,0,0,0,0,7,0,0,0,jacksal02
Dixon Machado,SFG,5,15,1,3,0,0,0,0,0,0,1,5,1,0,0,machadi01
Deven Marrero,NYM,5,6,0,0,0,0,0,0,1,0,0,3,0,0,0,marrede01
Bo Naylor,CLE,5,8,0,0,0,0,0,0,0,0,0,5,0,0,0,naylobo01
Logan O'Hoppe,LAA,5,14,1,4,0,0,0,2,0,0,2,3,0,0,0,ohopplo01
Manny Pina,ATL,5,14,1,2,0,0,0,2,0,0,1,1,1,1,0,pinama01
Pablo Reyes,MIL,5,15,1,4,0,0,0,0,0,0,1,2,0,0,0,reyespa01
Travis Swaggerty,PIT,5,9,0,1,0,0,0,0,0,0,0,4,0,0,0,swaggtr01
Steele Walker,TEX,5,14,1,1,0,0,1,1,0,0,2,4,0,0,0,walkest01
Aaron Whitefield,LAA,5,11,0,0,0,0,0,0,0,0,0,5,0,0,0,whiteaa01
Félix Bautista,BAL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bautife01
Taylor Clarke,KCR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clarkta01
Dylan Coleman,KCR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,colemdy01
Narciso Crook,CHC,4,8,1,2,1,0,0,2,0,0,0,3,0,1,0,crookna01
Christian Lopes,OAK,4,9,0,0,0,0,0,0,0,0,1,5,0,0,0,lopesch01
Jorge Lopez,TOT,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lopezjo02
Mickey McDonald,OAK,4,4,0,0,0,0,0,0,0,0,2,3,0,0,0,mcdonmi01
James Outman,LAD,4,13,6,6,2,0,1,3,0,0,2,7,1,0,0,outmaja01
Kevin Pillar,LAD,4,12,1,1,1,0,0,0,0,0,1,4,0,0,0,pillake01
Israel Pineda,WSN,4,13,1,1,0,0,0,0,0,0,1,7,0,0,0,pinedis01
Daniel Bard,COL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bardda01
Scott Barlow,KCR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,barlosc01
Brendon Davis,DET,3,10,2,2,0,0,0,0,1,0,1,3,0,0,0,davisbr04
Austin Dean,SFG,3,8,1,3,0,0,0,0,0,0,1,0,0,0,0,deanau01
Wilmer Difo,ARI,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,difowi01
Joe Dunand,MIA,3,10,2,3,1,0,1,1,0,0,0,3,1,0,0,dunanjo01
Jhoan Duran,MIN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,duranjh01
Freddy Fermin,KCR,3,7,1,0,0,0,0,0,0,1,0,3,0,0,0,fermifr01
Ronald Guzman,NYY,3,6,0,0,0,0,0,0,0,0,0,5,0,0,0,guzmaro01
Drew Jackson,OAK,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,jacksdr01
Jason Krizan,SFG,3,8,0,1,0,0,0,0,0,0,2,3,0,0,0,krizaja01
Donny Sands,PHI,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,sandsdo01
Tanner Scott,MIA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,scottta01
Paul Sewald,SEA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sewalpa01
Canaan Smith-Njigba,PIT,3,5,1,1,1,0,0,0,0,0,1,0,1,0,0,smithca05
DJ Stewart,BAL,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,stewadj01
Marcus Wilson,SEA,3,5,1,1,0,0,0,0,0,0,1,4,0,0,0,wilsoma02
Anthony Alford,PIT,2,4,0,1,0,0,0,0,0,0,0,2,0,0,0,alforan01
Tyler Anderson,LAD,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,anderty01
Phil Bickford,LAD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bickfph01
Diego Castillo,SEA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,castidi01
Edwin Díaz,NYM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,diazed04
Tyler Duffey,MIN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,duffety01
Mario Feliciano,MIL,2,4,0,1,0,0,0,0,0,0,1,1,0,0,0,felicma01
Grayson Greiner,ARI,2,6,0,1,0,0,0,0,0,0,2,3,0,0,0,greingr01
Tommy Hunter,NYM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hunteto02
Khalil Lee,NYM,2,2,1,1,0,0,1,3,0,0,0,0,0,0,0,leekh01
Josh Lester,DET,2,5,0,0,0,0,0,0,0,0,0,3,0,0,0,lestejo02
Adonis Medina,NYM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,medinad01
Mark Melancon,ARI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,melanma01
Taylor Motter,CIN,2,6,0,1,0,0,0,0,0,0,0,3,0,0,0,motteta01
Kyle Nelson,ARI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nelsoky01
Brian O'Keefe,SEA,2,3,0,1,0,0,0,0,0,0,1,2,0,0,0,okeefbr01
Joel Payamps,TOT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,payamjo01
Cionel Pérez,BAL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,perezci01
Sean Poppen,ARI,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poppese01
Jake Reed,TOT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,reedja02
JT Riddle,CIN,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,riddljt01
David Robertson,TOT,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,roberda08
Kramer Robertson,STL,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,roberkr01
Joely Rodriguez,NYM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rodrijo06
Collin Snider,KCR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snideco01
Josh Staumont,KCR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,staumjo01
Dillon Tate,BAL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tatedi01
Caleb Thielbar,MIN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thielca01
Trevor Williams,NYM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,willitr01
Tony Wolters,LAD,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,wolteto01
Albert Abreu,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abreual01
Scott Alexander,SFG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alexasc02
Jose Alvarado,PHI,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,alvarjo03
Mark Appel,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appelma01
Joe Barlow,TEX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,barlojo01
Anthony Bass,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bassan01
David Bednar,PIT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bednada01
Andrew Bellatti,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bellaan01
Travis Blankenhorn,NYM,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,blanktr01
Richard Bleier,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bleieri01
Ronald Bolanos,KCR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bolanro01
Rob Brantly,NYY,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,brantro01
Matt Brash,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brashma01
Justin Bruihl,LAD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bruihju01
Aaron Bummer,CHW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bummeaa01
Alex Colome,COL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,colomal01
Ronnie Dawson,CIN,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,dawsoro01
Enyel De Los Santos,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,delosen01
Yusniel Diaz,BAL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,diazyu01
Carlos Estevez,COL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,estevca01
Jeurys Familia,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,familje01
Dylan Floro,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,florody01
Matt Foster,CHW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fostema01
Michael Fulmer,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fulmemi01
Rico Garcia,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,garciri01
Lucas Gilbreath,COL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gilbrlu01
Kevin Ginkel,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ginkeke01
Mychal Givens,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,givenmy01
Kendall Graveman,CHW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,graveke01
Justin Grimm,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,grimmju01
Liam Hendriks,CHW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hendrli01
Ryan Hendrix,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hendrry01
Carlos Hernandez,KCR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hernaca04
Jeff Hoffman,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hoffmje02
Brandon Hughes,CHC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hughebr01
Taylor Jones,HOU,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,jonesta01
James Kaprielian,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kaprija01
Ian Kennedy,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kenneia01
Craig Kimbrel,LAD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kimbrcr01
Scott Kingery,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kingesc01
Joey Krehbiel,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,krehbjo01
Joel Kuhnel,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kuhnejo01
Jimmy Lambert,CHW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lambeji01
Jack Larsen,SEA,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,larseja01
Matthew Liberatore,STL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,liberma01
Jonathan Loaisiga,NYY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,loaisjo01
Reynaldo Lopez,CHW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lopezre01
Seth Lugo,NYM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lugose01
Daniel Lynch,KCR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lynchda02
Joe Mantiply,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mantijo01
Brett Martin,TEX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,martibr01
Chris Martin,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,martich02
Keynan Middleton,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,middlke01
Alec Mills,CHC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,millsal02
Wyatt Mills,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,millswy01
Nate Mondou,OAK,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,mondona01
Dauri Moreta,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,moretda01
Reyes Moronta,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,moronre01
Penn Murfee,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,murfepe01
Andrew Nardi,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nardian01
Daniel Norris,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,norrida01
Steven Okert,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,okertst01
Liover Peguero,PIT,1,3,0,1,0,0,0,0,0,0,1,2,0,0,0,pegueli01
Joe Perez,HOU,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,perezjo02
Evan Phillips,LAD,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,phillev01
Zach Pop,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,popza01
David Price,LAD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,priceda01
Noe Ramirez,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ramirno01
Taylor Rogers,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rogerta01
JoJo Romero,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,romerjo01
Reiver Sanmartin,CIN,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,sanmare01
Clarke Schmidt,NYY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,schmicl01
Anderson Severino,CHW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,severan01
Bryan Shaw,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shawbr01
Chasen Shreve,NYM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shrevch01
Cory Spangenberg,STL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spangco01
Drew Steckenrider,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,steckdr01
Jackson Stephens,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stephja01
Hunter Strickland,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strichu01
Cole Sulser,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sulseco01
Ka'ai Tom,SFG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tomka01
Chadwick Tromp,ATL,1,4,0,3,2,0,0,3,0,0,0,0,0,0,0,trompch01
Luke Weaver,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,weavelu01
J.B. Wendelken,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wendejb01
